Equipment_ID,Failure_Risk,Tool_Wear,Maintenance_Priority,Next_Maintenance,Days_Until_Maintenance
429,0.1253434738503119,105.2205167200027,Low,Within 1 week,1.0
430,0.15092613457135312,105.4364724762272,Low,Within 1 week,1.0
431,0.051200609915488256,102.39059011550823,Low,Immediate,0.0
432,0.1868903200656457,106.15347785634127,Low,Immediate,0.0
433,0.14274194830878628,107.93529328806032,Low,Within 1 week,1.0
434,0.11953950672883894,107.02866887138167,Low,Within 1 week,1.0
435,0.04799064544092456,101.23742741678254,Low,Immediate,0.0
436,0.28351650534447453,104.52690982660442,Low,Within 1 week,1.0
437,0.1674024922401202,103.68177936211784,Low,Within 1 week,1.0
438,0.03853521511780858,106.3193811039776,Low,Within 1 week,1.0
439,0.29433539767683414,107.41552144637684,Low,Within 1 week,1.0
440,0.017577312710154086,93.69781111278562,Low,Within 1 week,2.0
441,0.09598723613424574,102.11482874643615,Low,Immediate,0.0
442,0.050543708314305394,104.62469648748849,Low,Immediate,0.0
443,0.05272000304395022,102.47081844021699,Low,Within 1 week,1.0
444,0.07997126026823373,86.08123274700141,Low,Within 1 week,2.0
445,0.06114675272260776,99.17905017323753,Low,Within 1 week,1.0
446,0.048205356514877666,98.6859466176138,Low,Within 1 week,1.0
447,0.09973535894408554,110.19601101961038,Low,Immediate,0.0
448,0.14136864751797615,105.18964883106626,Low,Within 1 week,1.0
449,0.7830574987725434,100.38715090317113,High,Immediate,0.0
450,0.09111744919667561,104.56926280185185,Low,Immediate,0.0
451,0.17567826522794447,104.31391508713615,Low,Immediate,0.0
452,0.1263319478206853,106.82929001536141,Low,Within 1 week,1.0
453,0.345395633501965,95.01646355651688,Low,Immediate,0.0
454,0.1606937473364172,122.40869365745736,Low,Within 1 week,1.0
455,0.08774848884853892,97.40139945115476,Low,Within 1 week,1.0
456,0.20273061496001138,106.5203626862755,Low,Within 1 week,1.0
457,0.11740082073363789,104.04153557852902,Low,Within 1 week,1.0
458,0.16423896097202959,105.19236557142389,Low,Within 1 week,1.0
459,0.5077576303844036,96.74181558061505,Medium,Immediate,0.0
460,0.1408043299085342,114.65937202630221,Low,Within 1 week,1.0
461,0.02255295194860516,103.52011826430518,Low,Within 1 week,1.0
462,0.05828703871398722,104.6483904039963,Low,Within 1 week,1.0
463,0.026063173577769803,115.1495910978404,Low,Within 1 week,1.0
464,0.055411110361725344,106.8943965752952,Low,Within 1 week,1.0
465,0.1265195733364119,119.22768131503418,Low,Within 1 week,1.0
466,0.5569257909532714,103.31751015251918,Medium,Immediate,0.0
467,0.15857266509351353,92.98065192287075,Low,Immediate,0.0
468,0.06467864619857215,103.69454034639004,Low,Within 1 week,1.0
469,0.14688139320054255,102.23006468470722,Low,Immediate,0.0
470,0.07643926233035316,100.38266512914029,Low,Within 1 week,1.0
471,0.1336547769683416,105.38855678468997,Low,Within 1 week,1.0
472,0.18000960318756426,104.36687374613905,Low,Immediate,0.0
473,0.05569757240284834,99.044735619989,Low,Within 1 week,1.0
474,0.08888394249499293,102.93588018436046,Low,Immediate,0.0
475,0.1777854920838524,108.99828545313324,Low,Within 1 week,1.0
476,0.10031379376827071,107.51997851047187,Low,Within 1 week,1.0
477,0.14586280726628975,104.97823990783658,Low,Within 1 week,1.0
478,0.0645392900263436,102.68276004617756,Low,Within 1 week,1.0
479,0.14984242862392116,102.8618082873361,Low,Within 1 week,1.0
480,0.0942022064174371,111.84301620908126,Low,Within 1 week,1.0
481,0.04123616820408316,99.84299561409019,Low,Within 1 week,1.0
482,0.07167473288909376,103.49277596618897,Low,Immediate,0.0
483,0.05690358243593632,102.11345058766678,Low,Within 1 week,1.0
484,0.12030557258770996,105.31285276519591,Low,Within 1 week,1.0
485,0.21037122301369773,115.79182664445398,Low,Within 1 week,1.0
486,0.6462665521812005,103.62692683404997,Medium,Immediate,0.0
487,0.16228562946124503,105.0402092115713,Low,Within 1 week,1.0
488,0.1573540522191018,104.6019390145894,Low,Within 1 week,1.0
489,0.1115817155879504,104.04058151807239,Low,Immediate,0.0
490,0.2527497387499007,107.58672274573178,Low,Within 1 week,1.0
491,0.10906149212993893,99.37892479604977,Low,Immediate,0.0
492,0.15735580896169102,106.5397031837807,Low,Within 1 week,1.0
493,0.11290670903800941,104.58328571554758,Low,Immediate,0.0
494,0.18273129064467372,104.68490194342226,Low,Within 1 week,1.0
495,0.08256016522692657,101.77320094851174,Low,Within 1 week,1.0
496,0.20290863155940272,103.44987791465337,Low,Within 1 week,1.0
497,0.12202415296355049,109.55408175155817,Low,Immediate,0.0
498,0.06365296107889869,101.70943961720803,Low,Immediate,0.0
499,0.1665914483246574,114.9979732512162,Low,Immediate,0.0
500,0.05447355456441416,105.14942385143375,Low,Within 1 week,1.0
501,0.06975281320370336,99.08327189786478,Low,Immediate,0.0
502,0.10099031202233172,105.72821292322074,Low,Within 1 week,1.0
503,0.12803990332790582,109.84076064282823,Low,Immediate,0.0
504,0.16571417964353735,104.53542588438515,Low,Within 1 week,1.0
505,0.13881987866928092,107.41723037730469,Low,Within 1 week,1.0
506,0.14569037808644622,109.8000915587727,Low,Within 1 week,1.0
507,0.19127338889483825,101.61401425855067,Low,Within 1 week,1.0
508,0.103071554917562,103.27624468953167,Low,Within 1 week,1.0
509,0.09888393981908143,117.41654731363371,Low,Within 1 week,1.0
510,0.07088622902611844,117.0842955184709,Low,Immediate,0.0
511,0.15327559341848568,102.00601211871526,Low,Immediate,0.0
512,0.05095309475818463,102.29012745643575,Low,Within 1 week,1.0
513,0.13843553190661373,103.30202231274114,Low,Within 1 week,1.0
514,0.766864923268207,112.0852155192913,High,Immediate,0.0
515,0.2560480949073424,92.94977805873287,Low,Within 1 week,2.0
516,0.1324026101709439,106.4478748252857,Low,Within 1 week,1.0
517,0.059805587445971,105.12759539626117,Low,Within 1 week,1.0
518,0.09220138513941087,111.82353573790985,Low,Within 1 week,1.0
519,0.08180209843100168,103.68674220255998,Low,Immediate,0.0
520,0.08943306793961446,99.76641952962761,Low,Within 1 week,1.0
521,0.06986896395160637,101.218227992826,Low,Within 1 week,1.0
522,0.08613853989399134,103.81984131505425,Low,Within 1 week,1.0
523,0.1735281521559789,103.06029661614168,Low,Within 1 week,1.0
524,0.04266346085540817,103.77168607240135,Low,Within 1 week,1.0
525,0.048360523614138146,108.85241314147935,Low,Immediate,0.0
526,0.060982363533283034,110.75803080364616,Low,Within 1 week,1.0
527,0.08689142511563083,105.7255346067385,Low,Within 1 week,1.0
528,0.23603325184257234,126.84014469110298,Low,Immediate,0.0
529,0.08695416964222596,105.43706227622916,Low,Within 1 week,1.0
530,0.14009379370331376,103.8344439256201,Low,Within 1 week,1.0
531,0.19622344350644366,102.05318654190269,Low,Within 1 week,1.0
532,0.05502310589559934,107.09482179615021,Low,Within 1 week,1.0
533,0.06915160345714229,106.37398817751618,Low,Within 1 week,1.0
534,0.08519250605036112,102.39008517059239,Low,Within 1 week,1.0
535,0.131234009961295,105.51291612014958,Low,Immediate,0.0
536,0.12427013307902328,105.16645337609317,Low,Within 1 week,1.0
537,0.049169101277372465,107.40354745975465,Low,Within 1 week,1.0
538,0.18325876779907113,92.69635661999718,Low,Within 1 week,2.0
539,0.2744359602244979,83.20086751419838,Low,Within 1 week,2.0
540,0.16846508124168164,114.52170215757846,Low,Within 1 week,1.0
541,0.09038760012015298,100.16843169395383,Low,Immediate,0.0
542,0.13561066111281664,104.48604704013793,Low,Within 1 week,1.0
543,0.1469054868453906,102.71390996233117,Low,Within 1 week,1.0
544,0.054096629690359804,105.37301855277445,Low,Within 1 week,1.0
545,0.2257172603377535,108.62569503644909,Low,Within 1 week,1.0
546,0.36003956374826046,101.91226329565245,Low,Immediate,0.0
547,0.20535771551609494,104.76239605047556,Low,Within 1 week,1.0
548,0.09533991876406978,98.38867134222615,Low,Immediate,0.0
549,0.12395375682761987,101.51886349131543,Low,Immediate,0.0
550,0.1406536809699582,105.14441454903033,Low,Within 1 week,1.0
551,0.018143309110332555,106.19372602236948,Low,Within 1 week,1.0
552,0.9638061539783972,103.24787688952699,High,Immediate,0.0
553,0.20812759270327788,99.7787521221448,Low,Immediate,0.0
554,0.1436679968364099,105.01810047691919,Low,Within 1 week,1.0
555,0.07338856575172355,103.62996645122892,Low,Within 1 week,1.0
556,0.12451249048531249,104.28309765922577,Low,Immediate,0.0
557,0.15159069743729453,106.10109466781367,Low,Within 1 week,1.0
558,0.07851801173438683,105.32863471485913,Low,Within 1 week,1.0
559,0.1554054905083853,107.61444798835332,Low,Within 1 week,1.0
560,0.09320010958270945,103.86925113764629,Low,Immediate,0.0
561,0.28018570471824433,99.03954741179425,Low,Within 1 week,1.0
562,0.09466341799753347,104.03724941541127,Low,Within 1 week,1.0
563,0.15771118321436936,102.59628684944659,Low,Within 1 week,1.0
564,0.1274868610772216,94.05771801933305,Low,Within 1 week,2.0
565,0.07737069721640634,101.72323368673925,Low,Immediate,0.0
566,0.1690884407709716,105.13530213505315,Low,Within 1 week,1.0
567,0.4565569808461323,101.2936100156715,Medium,Immediate,0.0
568,0.14293161628682818,104.73024272199608,Low,Within 1 week,1.0
569,0.09708833402722553,107.18888752605451,Low,Within 1 week,1.0
570,0.09193260859128966,104.7189326849481,Low,Immediate,0.0
571,0.07158740365928631,103.95052301282796,Low,Within 1 week,1.0
572,0.1465185157143824,109.92774286037069,Low,Within 1 week,1.0
573,0.11430108817072623,105.71026689674595,Low,Within 1 week,1.0
574,0.09558338331903794,101.09033417849253,Low,Within 1 week,1.0
575,0.166335646694824,99.91685817675584,Low,Immediate,0.0
576,0.0523974886931985,103.1268384497649,Low,Within 1 week,1.0
577,0.10698922663986118,97.2851758010418,Low,Within 1 week,1.0
578,0.08576565769055104,102.78678386349196,Low,Within 1 week,1.0
579,0.13246184254239374,105.94653580115978,Low,Within 1 week,1.0
580,0.07372964754128188,103.24076850014825,Low,Within 1 week,1.0
581,0.05461291855549929,96.17069948295763,Low,Within 1 week,1.0
582,0.10056385941627134,109.56958656175287,Low,Immediate,0.0
583,0.2641651342181364,103.62187091307517,Low,Within 1 week,1.0
584,0.07509475864853095,103.77231338547199,Low,Within 1 week,1.0
585,0.3194440015937314,91.00262054009204,Low,Immediate,0.0
586,0.05380607421008067,104.33583464410432,Low,Within 1 week,1.0
587,0.10945312707634786,104.54723987622236,Low,Immediate,0.0
588,0.08332046078712743,100.74521720154642,Low,Within 1 week,1.0
589,0.18156643845523848,105.38507350223752,Low,Within 1 week,1.0
590,0.05163028789945491,105.54784810117921,Low,Within 1 week,1.0
591,0.13241511737041425,96.34028803561525,Low,Within 1 week,1.0
592,0.184360274248256,106.15695213819585,Low,Within 1 week,1.0
593,0.48113255944185207,113.35634744847101,Medium,Immediate,0.0
594,0.1639055139242024,103.13333404231717,Low,Within 1 week,1.0
595,0.11295179074201421,102.79963575793933,Low,Within 1 week,1.0
596,0.1385317609339748,107.16196958565496,Low,Immediate,0.0
597,0.08219174837769622,107.92410387608055,Low,Within 1 week,1.0
598,0.06702060943824599,102.1658780244075,Low,Within 1 week,1.0
599,0.0840086581564948,118.23519525638538,Low,Within 1 week,1.0
600,0.05977657404073389,109.20627890191432,Low,Within 1 week,1.0
601,0.1275107051798233,91.18031894691154,Low,Within 1 week,2.0
602,0.13560473634514786,109.79169500417187,Low,Within 1 week,1.0
603,0.1457542138768016,100.65523717078206,Low,Immediate,0.0
604,0.016539072800430234,102.52782429032378,Low,Immediate,0.0
605,0.07835479726629194,102.88590697220941,Low,Within 1 week,1.0
606,0.027907654349725145,105.65059905116372,Low,Within 1 week,1.0
607,0.0881149085636605,104.60706639106832,Low,Immediate,0.0
608,0.15000122194461232,105.81409479720944,Low,Within 1 week,1.0
609,0.0485551565428403,102.76915457463453,Low,Within 1 week,1.0
610,0.17179667027773377,102.1477719514224,Low,Within 1 week,1.0
611,0.05517155942317863,100.57518202239702,Low,Within 1 week,1.0
612,0.16325862419315343,102.17573592113588,Low,Within 1 week,1.0
613,0.16127258713627823,104.150722579768,Low,Within 1 week,1.0
614,0.1522903095257617,101.24346811960388,Low,Within 1 week,1.0
615,0.06246596464680562,94.16363057197667,Low,Within 1 week,2.0
616,0.0858787936989285,106.79572378685967,Low,Within 1 week,1.0
617,0.04755894039581085,114.08769416665652,Low,Within 1 week,1.0
618,0.245276009421472,102.64557267393397,Low,Within 1 week,1.0
619,0.13668322362439203,113.63031322230636,Low,Within 1 week,1.0
620,0.0626697649221322,103.81718090205568,Low,Within 1 week,1.0
621,0.17469636869621089,101.21009576405147,Low,Within 1 week,1.0
622,0.05498457647611408,106.03524107210424,Low,Within 1 week,1.0
623,0.03669787329218021,105.06438872432254,Low,Within 1 week,1.0
624,0.08161538373498026,106.75507393320136,Low,Within 1 week,1.0
625,0.04516037639124351,104.4599529217199,Low,Within 1 week,1.0
626,0.09035638987053644,104.47380001753724,Low,Immediate,0.0
627,0.09351700152458987,96.73839231736616,Low,Within 1 week,1.0
628,0.15440538334482626,101.32524223733603,Low,Within 1 week,1.0
629,0.057964261014308176,107.08732640784501,Low,Within 1 week,1.0
630,0.046012927451249006,102.34940163018362,Low,Within 1 week,1.0
631,0.47532543218121154,102.89653457405043,Medium,Immediate,0.0
632,0.10751791827619207,100.66620082625035,Low,Within 1 week,1.0
633,0.13003363202981347,103.56705305682864,Low,Within 1 week,1.0
634,0.14711150960470665,108.18625097699103,Low,Within 1 week,1.0
635,0.06806839882468602,99.53442772926924,Low,Within 1 week,1.0
636,0.18979083235176386,108.0263535720746,Low,Within 1 week,1.0
637,0.050335153117159886,117.33736513479558,Low,Within 1 week,1.0
638,0.09686673334734347,107.273764307439,Low,Within 1 week,1.0
639,0.04627002913801721,105.82430928976584,Low,Within 1 week,1.0
640,0.5794685799407903,106.26058212225078,Medium,Immediate,0.0
641,0.13863618921995272,107.76423842013672,Low,Within 1 week,1.0
642,0.15914745962312654,103.4786161658155,Low,Within 1 week,1.0
643,0.31334938524768075,103.72446486333814,Low,Immediate,0.0
644,0.029321306644851393,81.37199807809803,Low,Within 1 week,2.0
645,0.40025062215703977,105.27264341696839,Medium,Immediate,0.0
646,0.22868200127317911,103.86860944081765,Low,Within 1 week,1.0
647,0.08009186797288953,116.35556256542262,Low,Within 1 week,1.0
648,0.15457345437849518,97.67052648948024,Low,Within 1 week,1.0
649,0.08865567597399852,104.71339609449045,Low,Within 1 week,1.0
650,0.13802402682967999,106.8291524597067,Low,Within 1 week,1.0
651,0.11247512198486607,101.3059576285768,Low,Within 1 week,1.0
652,0.07241724249483496,105.66220620785778,Low,Within 1 week,1.0
653,0.13504166916529864,102.1059804490727,Low,Within 1 week,1.0
654,0.05962670389929938,104.86524592163829,Low,Immediate,0.0
655,0.053930557623451954,107.23017343767913,Low,Within 1 week,1.0
656,0.06603674634091396,100.7620363722654,Low,Immediate,0.0
657,0.5069410407230557,98.85577313221582,Medium,Immediate,0.0
658,0.13978894292226196,103.77063519884638,Low,Within 1 week,1.0
659,0.08848396155665593,105.34993702574255,Low,Within 1 week,1.0
660,0.05182675188878485,113.88731433274616,Low,Immediate,0.0
661,0.11798221195437461,105.56877230432143,Low,Within 1 week,1.0
662,0.1854880608590258,105.11879990981308,Low,Within 1 week,1.0
663,0.10576258357598103,103.27779316003554,Low,Within 1 week,1.0
664,0.049095870190014414,108.81387334513107,Low,Within 1 week,1.0
665,0.06605484509668665,101.63654866080815,Low,Within 1 week,1.0
666,0.4826679100781959,80.5880171743521,Medium,Immediate,0.0
667,0.16172732249639554,102.76158422592765,Low,Within 1 week,1.0
668,0.03771586789786816,108.36636396105912,Low,Within 1 week,1.0
669,0.33503733505799427,103.71568519735274,Low,Immediate,0.0
670,0.15807630823838129,108.92308429224698,Low,Within 1 week,1.0
671,0.0456977158489428,95.37949425248055,Low,Within 1 week,2.0
672,0.15138846510850656,103.70078612772895,Low,Within 1 week,1.0
673,0.12004691928904149,105.55540560480175,Low,Within 1 week,1.0
674,0.09180553895787556,102.29362175648744,Low,Within 1 week,1.0
675,0.09670225019156752,106.90777989052616,Low,Within 1 week,1.0
676,0.28728701741417956,118.8669461788471,Low,Within 1 week,1.0
677,0.17602293067915475,102.52430274715265,Low,Within 1 week,1.0
678,0.09240076847973472,104.79715806019657,Low,Immediate,0.0
679,0.15100125592426328,107.187697213953,Low,Within 1 week,1.0
680,0.14127162800875304,106.89850420444633,Low,Within 1 week,1.0
681,0.29058108206215927,100.47050235180603,Low,Within 1 week,1.0
682,0.13799785671489212,107.09383650343078,Low,Within 1 week,1.0
683,0.3329174658433429,104.22770797927976,Low,Immediate,0.0
684,0.15975781775290815,108.46314165926256,Low,Within 1 week,1.0
685,0.06928032838513092,100.98698240355054,Low,Within 1 week,1.0
686,0.15080263824528173,104.88864665837066,Low,Within 1 week,1.0
687,0.08695240430825599,100.992845991874,Low,Immediate,0.0
688,0.037675383166437065,104.91560257307418,Low,Within 1 week,1.0
689,0.10445877540745732,116.26562229494483,Low,Within 1 week,1.0
690,0.11459401700497071,107.36729655812142,Low,Within 1 week,1.0
691,0.07719873880909217,103.6330577505509,Low,Immediate,0.0
692,0.13246259787818912,103.29206090168495,Low,Within 1 week,1.0
693,0.06185967406739776,99.96182659753113,Low,Within 1 week,1.0
694,0.11555851287088809,107.59296004310947,Low,Within 1 week,1.0
695,0.12783588822403863,105.98456293311571,Low,Within 1 week,1.0
696,0.1154120293419808,104.10323886599429,Low,Within 1 week,1.0
697,0.055472127299238706,106.80904397172081,Low,Within 1 week,1.0
